ano_campeonato;rodada;time;adversário;gols_pro;gols_contra;pontos;vitoria;derrota;empate;pontos_acum;vitorias_acum;empates_acum;derrotas_acum;gols_pro_acum;gols_contra_acum;saldo_gols_acum;classificacao_1o_turno;classificacao_final
2011;15;Cruzeiro;Internacional;2.0;3.0;0;0;1;0;18;5;3;7;17.0;17.0;0.0;7.0;16.0
2011;16;Cruzeiro;Avaí FC;5.0;0.0;3;1;0;0;21;6;3;7;22.0;17.0;5.0;7.0;16.0
2011;17;Cruzeiro;Atlético-PR;1.0;2.0;0;0;1;0;21;6;3;8;23.0;19.0;4.0;7.0;16.0
2011;18;Cruzeiro;Ceará SC;1.0;0.0;3;1;0;0;24;7;3;8;24.0;19.0;5.0;7.0;16.0
2011;19;Cruzeiro;Atlético-MG;2.0;1.0;3;1;0;0;27;8;3;8;26.0;20.0;6.0;7.0;16.0
2011;20;Cruzeiro;Figueirense FC;2.0;4.0;0;0;1;0;27;8;3;9;28.0;24.0;4.0;7.0;16.0
2011;21;Cruzeiro;Palmeiras;1.0;1.0;1;0;0;1;28;8;4;9;29.0;25.0;4.0;7.0;16.0
2011;22;Cruzeiro;Fluminense;1.0;2.0;0;0;1;0;28;8;4;10;30.0;27.0;3.0;7.0;16.0
2011;23;Cruzeiro;Santos;0.0;1.0;0;0;1;0;28;8;4;11;30.0;28.0;2.0;7.0;16.0
2011;24;Cruzeiro;América-MG;0.0;0.0;1;0;0;1;29;8;5;11;30.0;28.0;2.0;7.0;16.0
2011;25;Cruzeiro;Coritiba FC;1.0;2.0;0;0;1;0;29;8;5;12;31.0;30.0;1.0;7.0;16.0
2011;26;Cruzeiro;Vasco da Gama;0.0;3.0;0;0;1;0;29;8;5;13;31.0;33.0;-2.0;7.0;16.0
2011;27;Cruzeiro;Grêmio;0.0;2.0;0;0;1;0;29;8;5;14;31.0;35.0;-4.0;7.0;16.0
2011;28;Cruzeiro;São Paulo;3.0;3.0;1;0;0;1;30;8;6;14;34.0;38.0;-4.0;7.0;16.0
2011;29;Cruzeiro;EC Bahia;0.0;0.0;1;0;0;1;31;8;7;14;34.0;38.0;-4.0;7.0;16.0
2011;30;Cruzeiro;Corinthians;0.0;1.0;0;0;1;0;31;8;7;15;34.0;39.0;-5.0;7.0;16.0
2011;31;Cruzeiro;Atlético-GO;3.0;2.0;3;1;0;0;34;9;7;15;37.0;41.0;-4.0;7.0;16.0
2011;32;Cruzeiro;Botafogo;0.0;1.0;0;0;1;0;34;9;7;16;37.0;42.0;-5.0;7.0;16.0
2011;33;Cruzeiro;Flamengo;1.0;5.0;0;0;1;0;34;9;7;17;38.0;47.0;-9.0;7.0;16.0
2011;34;Cruzeiro;Internacional;1.0;0.0;3;1;0;0;37;10;7;17;39.0;47.0;-8.0;7.0;16.0
2011;35;Cruzeiro;Avaí FC;0.0;0.0;1;0;0;1;38;10;8;17;39.0;47.0;-8.0;7.0;16.0
2011;36;Cruzeiro;Atlético-PR;1.0;1.0;1;0;0;1;39;10;9;17;40.0;48.0;-8.0;7.0;16.0
2011;37;Cruzeiro;Ceará SC;2.0;2.0;1;0;0;1;40;10;10;17;42.0;50.0;-8.0;7.0;16.0
2011;38;Cruzeiro;Atlético-MG;6.0;1.0;3;1;0;0;43;11;10;17;48.0;51.0;-3.0;7.0;16.0
2011;1;EC Bahia;América-MG;1.0;2.0;0;0;1;0;0;0;0;1;1.0;2.0;-1.0;16.0;14.0
2011;2;EC Bahia;Flamengo;3.0;3.0;1;0;0;1;1;0;1;1;4.0;5.0;-1.0;16.0;14.0
2011;3;EC Bahia;Grêmio;0.0;2.0;0;0;1;0;1;0;1;2;4.0;7.0;-3.0;16.0;14.0
2011;4;EC Bahia;Atlético-MG;1.0;1.0;1;0;0;1;2;0;2;2;5.0;8.0;-3.0;16.0;14.0
2011;5;EC Bahia;Fluminense;1.0;0.0;3;1;0;0;5;1;2;2;6.0;8.0;-2.0;16.0;14.0
2011;6;EC Bahia;Atlético-PR;2.0;0.0;3;1;0;0;8;2;2;2;8.0;8.0;0.0;16.0;14.0
2011;7;EC Bahia;Corinthians;0.0;1.0;0;0;1;0;8;2;2;3;8.0;9.0;-1.0;16.0;14.0
2011;8;EC Bahia;Avaí FC;2.0;2.0;1;0;0;1;9;2;3;3;10.0;11.0;-1.0;16.0;14.0
2011;9;EC Bahia;Botafogo;1.0;1.0;1;0;0;1;10;2;4;3;11.0;12.0;-1.0;16.0;14.0
2011;10;EC Bahia;Cruzeiro;1.0;2.0;0;0;1;0;10;2;4;4;12.0;14.0;-2.0;16.0;14.0
2011;11;EC Bahia;Coritiba FC;0.0;0.0;1;0;0;1;11;2;5;4;12.0;14.0;-2.0;16.0;14.0
2011;12;EC Bahia;Vasco da Gama;1.0;1.0;1;0;0;1;12;2;6;4;13.0;15.0;-2.0;16.0;14.0
2011;13;EC Bahia;Figueirense FC;3.0;1.0;3;1;0;0;15;3;6;4;16.0;16.0;0.0;16.0;14.0
2011;14;EC Bahia;São Paulo;0.0;3.0;0;0;1;0;15;3;6;5;16.0;19.0;-3.0;16.0;14.0
2011;15;EC Bahia;Atlético-GO;2.0;1.0;3;1;0;0;18;4;6;5;18.0;20.0;-2.0;16.0;14.0
2011;16;EC Bahia;Internacional;1.0;1.0;1;0;0;1;19;4;7;5;19.0;21.0;-2.0;16.0;14.0
2011;17;EC Bahia;Palmeiras;1.0;1.0;1;0;0;1;20;4;8;5;20.0;22.0;-2.0;16.0;14.0
2011;18;EC Bahia;Santos;1.0;2.0;0;0;1;0;20;4;8;6;21.0;24.0;-3.0;16.0;14.0
2011;19;EC Bahia;Ceará SC;0.0;3.0;0;0;1;0;20;4;8;7;21.0;27.0;-6.0;16.0;14.0
2011;20;EC Bahia;América-MG;0.0;0.0;1;0;0;1;21;4;9;7;21.0;27.0;-6.0;16.0;14.0
2011;21;EC Bahia;Flamengo;3.0;1.0;3;1;0;0;24;5;9;7;24.0;28.0;-4.0;16.0;14.0
2011;22;EC Bahia;Grêmio;1.0;2.0;0;0;1;0;24;5;9;8;25.0;30.0;-5.0;16.0;14.0
2011;23;EC Bahia;Atlético-MG;0.0;2.0;0;0;1;0;24;5;9;9;25.0;32.0;-7.0;16.0;14.0
2011;24;EC Bahia;Fluminense;3.0;0.0;3;1;0;0;27;6;9;9;28.0;32.0;-4.0;16.0;14.0
2011;25;EC Bahia;Atlético-PR;1.0;0.0;3;1;0;0;30;7;9;9;29.0;32.0;-3.0;16.0;14.0
2011;26;EC Bahia;Corinthians;0.0;1.0;0;0;1;0;30;7;9;10;29.0;33.0;-4.0;16.0;14.0
2011;27;EC Bahia;Avaí FC;3.0;2.0;3;1;0;0;33;8;9;10;32.0;35.0;-3.0;16.0;14.0
2011;28;EC Bahia;Botafogo;2.0;2.0;1;0;0;1;34;8;10;10;34.0;37.0;-3.0;16.0;14.0
2011;29;EC Bahia;Cruzeiro;0.0;0.0;1;0;0;1;35;8;11;10;34.0;37.0;-3.0;16.0;14.0
2011;30;EC Bahia;Coritiba FC;0.0;0.0;1;0;0;1;36;8;12;10;34.0;37.0;-3.0;16.0;14.0
2011;31;EC Bahia;Vasco da Gama;0.0;2.0;0;0;1;0;36;8;12;11;34.0;39.0;-5.0;16.0;14.0
2011;32;EC Bahia;Figueirense FC;1.0;2.0;0;0;1;0;36;8;12;12;35.0;41.0;-6.0;16.0;14.0
2011;33;EC Bahia;São Paulo;4.0;3.0;3;1;0;0;39;9;12;12;39.0;44.0;-5.0;16.0;14.0
2011;34;EC Bahia;Atlético-GO;1.0;0.0;3;1;0;0;42;10;12;12;40.0;44.0;-4.0;16.0;14.0
2011;35;EC Bahia;Internacional;0.0;1.0;0;0;1;0;42;10;12;13;40.0;45.0;-5.0;16.0;14.0
2011;36;EC Bahia;Palmeiras;0.0;2.0;0;0;1;0;42;10;12;14;40.0;47.0;-7.0;16.0;14.0
2011;37;EC Bahia;Santos;1.0;1.0;1;0;0;1;43;10;13;14;41.0;48.0;-7.0;16.0;14.0
2011;38;EC Bahia;Ceará SC;2.0;1.0;3;1;0;0;46;11;13;14;43.0;49.0;-6.0;16.0;14.0
2011;1;Figueirense FC;Cruzeiro;1.0;0.0;3;1;0;0;3;1;0;0;1.0;0.0;1.0;10.0;7.0
2011;2;Figueirense FC;São Paulo;0.0;1.0;0;0;1;0;3;1;0;1;1.0;1.0;0.0;10.0;7.0
2011;3;Figueirense FC;Atlético-GO;2.0;0.0;3;1;0;0;6;2;0;1;3.0;1.0;2.0;10.0;7.0
2011;4;Figueirense FC;Vasco da Gama;1.0;1.0;1;0;0;1;7;2;1;1;4.0;2.0;2.0;10.0;7.0
2011;5;Figueirense FC;Atlético-PR;2.0;0.0;3;1;0;0;10;3;1;1;6.0;2.0;4.0;10.0;7.0
2011;6;Figueirense FC;Internacional;1.0;4.0;0;0;1;0;10;3;1;2;7.0;6.0;1.0;10.0;7.0
2011;7;Figueirense FC;Santos;2.0;1.0;3;1;0;0;13;4;1;2;9.0;7.0;2.0;10.0;7.0
2011;8;Figueirense FC;Coritiba FC;0.0;3.0;0;0;1;0;13;4;1;3;9.0;10.0;-1.0;10.0;7.0
2011;9;Figueirense FC;Ceará SC;1.0;1.0;1;0;0;1;14;4;2;3;10.0;11.0;-1.0;10.0;7.0
2011;10;Figueirense FC;Grêmio;0.0;0.0;1;0;0;1;15;4;3;3;10.0;11.0;-1.0;10.0;7.0
2011;11;Figueirense FC;América-MG;0.0;0.0;1;0;0;1;16;4;4;3;10.0;11.0;-1.0;10.0;7.0
2011;12;Figueirense FC;Palmeiras;0.0;1.0;0;0;1;0;16;4;4;4;10.0;12.0;-2.0;10.0;7.0
2011;13;Figueirense FC;EC Bahia;1.0;3.0;0;0;1;0;16;4;4;5;11.0;15.0;-4.0;10.0;7.0
2011;14;Figueirense FC;Botafogo;2.0;0.0;3;1;0;0;19;5;4;5;13.0;15.0;-2.0;10.0;7.0
2011;15;Figueirense FC;Atlético-MG;2.0;1.0;3;1;0;0;22;6;4;5;15.0;16.0;-1.0;10.0;7.0
2011;16;Figueirense FC;Flamengo;2.0;2.0;1;0;0;1;23;6;5;5;17.0;18.0;-1.0;10.0;7.0
2011;17;Figueirense FC;Fluminense;0.0;3.0;0;0;1;0;23;6;5;6;17.0;21.0;-4.0;10.0;7.0
2011;18;Figueirense FC;Corinthians;2.0;0.0;3;1;0;0;26;7;5;6;19.0;21.0;-2.0;10.0;7.0
2011;19;Figueirense FC;Avaí FC;2.0;3.0;0;0;1;0;26;7;5;7;21.0;24.0;-3.0;10.0;7.0
2011;20;Figueirense FC;Cruzeiro;4.0;2.0;3;1;0;0;29;8;5;7;25.0;26.0;-1.0;10.0;7.0
2011;21;Figueirense FC;São Paulo;1.0;2.0;0;0;1;0;29;8;5;8;26.0;28.0;-2.0;10.0;7.0
2011;22;Figueirense FC;Atlético-GO;1.0;1.0;1;0;0;1;30;8;6;8;27.0;29.0;-2.0;10.0;7.0
2011;23;Figueirense FC;Vasco da Gama;1.0;1.0;1;0;0;1;31;8;7;8;28.0;30.0;-2.0;10.0;7.0
2011;24;Figueirense FC;Atlético-PR;0.0;0.0;1;0;0;1;32;8;8;8;28.0;30.0;-2.0;10.0;7.0
2011;25;Figueirense FC;Internacional;1.0;1.0;1;0;0;1;33;8;9;8;29.0;31.0;-2.0;10.0;7.0
2011;26;Figueirense FC;Santos;3.0;2.0;3;1;0;0;36;9;9;8;32.0;33.0;-1.0;10.0;7.0
2011;27;Figueirense FC;Coritiba FC;0.0;0.0;1;0;0;1;37;9;10;8;32.0;33.0;-1.0;10.0;7.0
2011;28;Figueirense FC;Ceará SC;1.0;1.0;1;0;0;1;38;9;11;8;33.0;34.0;-1.0;10.0;7.0
2011;29;Figueirense FC;Grêmio;3.0;1.0;3;1;0;0;41;10;11;8;36.0;35.0;1.0;10.0;7.0
2011;30;Figueirense FC;América-MG;2.0;1.0;3;1;0;0;44;11;11;8;38.0;36.0;2.0;10.0;7.0
2011;31;Figueirense FC;Palmeiras;2.0;1.0;3;1;0;0;47;12;11;8;40.0;37.0;3.0;10.0;7.0
2011;32;Figueirense FC;EC Bahia;2.0;1.0;3;1;0;0;50;13;11;8;42.0;38.0;4.0;10.0;7.0
2011;33;Figueirense FC;Botafogo;1.0;0.0;3;1;0;0;53;14;11;8;43.0;38.0;5.0;10.0;7.0
2011;34;Figueirense FC;Atlético-MG;2.0;1.0;3;1;0;0;56;15;11;8;45.0;39.0;6.0;10.0;7.0
2011;35;Figueirense FC;Flamengo;0.0;0.0;1;0;0;1;57;15;12;8;45.0;39.0;6.0;10.0;7.0
2011;36;Figueirense FC;Fluminense;0.0;4.0;0;0;1;0;57;15;12;9;45.0;43.0;2.0;10.0;7.0
2011;37;Figueirense FC;Corinthians;0.0;1.0;0;0;1;0;57;15;12;10;45.0;44.0;1.0;10.0;7.0
2011;38;Figueirense FC;Avaí FC;1.0;1.0;1;0;0;1;58;15;13;10;46.0;45.0;1.0;10.0;7.0
2011;1;Flamengo;Avaí FC;4.0;0.0;3;1;0;0;3;1;0;0;4.0;0.0;4.0;2.0;4.0
2011;2;Flamengo;EC Bahia;3.0;3.0;1;0;0;1;4;1;1;0;7.0;3.0;4.0;2.0;4.0
2011;3;Flamengo;Corinthians;1.0;1.0;1;0;0;1;5;1;2;0;8.0;4.0;4.0;2.0;4.0
2011;4;Flamengo;Atlético-PR;1.0;1.0;1;0;0;1;6;1;3;0;9.0;5.0;4.0;2.0;4.0
2011;5;Flamengo;Botafogo;0.0;0.0;1;0;0;1;7;1;4;0;9.0;5.0;4.0;2.0;4.0
2011;6;Flamengo;Atlético-MG;4.0;1.0;3;1;0;0;10;2;4;0;13.0;6.0;7.0;2.0;4.0
2011;7;Flamengo;América-MG;3.0;2.0;3;1;0;0;13;3;4;0;16.0;8.0;8.0;2.0;4.0
2011;8;Flamengo;São Paulo;1.0;0.0;3;1;0;0;16;4;4;0;17.0;8.0;9.0;2.0;4.0
2011;9;Flamengo;Fluminense;1.0;0.0;3;1;0;0;19;5;4;0;18.0;8.0;10.0;2.0;4.0
2011;10;Flamengo;Palmeiras;0.0;0.0;1;0;0;1;20;5;5;0;18.0;8.0;10.0;2.0;4.0
2011;11;Flamengo;Ceará SC;1.0;1.0;1;0;0;1;21;5;6;0;19.0;9.0;10.0;2.0;4.0
2011;12;Flamengo;Santos;5.0;4.0;3;1;0;0;24;6;6;0;24.0;13.0;11.0;2.0;4.0
2011;13;Flamengo;Grêmio;2.0;0.0;3;1;0;0;27;7;6;0;26.0;13.0;13.0;2.0;4.0
2011;14;Flamengo;Cruzeiro;1.0;0.0;3;1;0;0;30;8;6;0;27.0;13.0;14.0;2.0;4.0
2011;15;Flamengo;Coritiba FC;1.0;0.0;3;1;0;0;33;9;6;0;28.0;13.0;15.0;2.0;4.0
2011;16;Flamengo;Figueirense FC;2.0;2.0;1;0;0;1;34;9;7;0;30.0;15.0;15.0;2.0;4.0
2011;17;Flamengo;Atlético-GO;1.0;4.0;0;0;1;0;34;9;7;1;31.0;19.0;12.0;2.0;4.0
2011;18;Flamengo;Internacional;2.0;2.0;1;0;0;1;35;9;8;1;33.0;21.0;12.0;2.0;4.0
2011;19;Flamengo;Vasco da Gama;0.0;0.0;1;0;0;1;36;9;9;1;33.0;21.0;12.0;2.0;4.0
2011;20;Flamengo;Avaí FC;2.0;3.0;0;0;1;0;36;9;9;2;35.0;24.0;11.0;2.0;4.0
2011;21;Flamengo;EC Bahia;1.0;3.0;0;0;1;0;36;9;9;3;36.0;27.0;9.0;2.0;4.0
2011;22;Flamengo;Corinthians;1.0;2.0;0;0;1;0;36;9;9;4;37.0;29.0;8.0;2.0;4.0
2011;23;Flamengo;Atlético-PR;1.0;2.0;0;0;1;0;36;9;9;5;38.0;31.0;7.0;2.0;4.0
2011;24;Flamengo;Botafogo;1.0;1.0;1;0;0;1;37;9;10;5;39.0;32.0;7.0;2.0;4.0
2011;25;Flamengo;Atlético-MG;1.0;1.0;1;0;0;1;38;9;11;5;40.0;33.0;7.0;2.0;4.0
2011;26;Flamengo;América-MG;2.0;1.0;3;1;0;0;41;10;11;5;42.0;34.0;8.0;2.0;4.0
2011;27;Flamengo;São Paulo;2.0;1.0;3;1;0;0;44;11;11;5;44.0;35.0;9.0;2.0;4.0
2011;28;Flamengo;Fluminense;3.0;2.0;3;1;0;0;47;12;11;5;47.0;37.0;10.0;2.0;4.0
2011;29;Flamengo;Palmeiras;1.0;1.0;1;0;0;1;48;12;12;5;48.0;38.0;10.0;2.0;4.0
2011;30;Flamengo;Ceará SC;1.0;0.0;3;1;0;0;51;13;12;5;49.0;38.0;11.0;2.0;4.0
2011;31;Flamengo;Santos;1.0;1.0;1;0;0;1;52;13;13;5;50.0;39.0;11.0;2.0;4.0
2011;32;Flamengo;Grêmio;2.0;4.0;0;0;1;0;52;13;13;6;52.0;43.0;9.0;2.0;4.0
2011;33;Flamengo;Cruzeiro;5.0;1.0;3;1;0;0;55;14;13;6;57.0;44.0;13.0;2.0;4.0
2011;34;Flamengo;Coritiba FC;0.0;2.0;0;0;1;0;55;14;13;7;57.0;46.0;11.0;2.0;4.0
2011;35;Flamengo;Figueirense FC;0.0;0.0;1;0;0;1;56;14;14;7;57.0;46.0;11.0;2.0;4.0
2011;36;Flamengo;Atlético-GO;0.0;0.0;1;0;0;1;57;14;15;7;57.0;46.0;11.0;2.0;4.0
2011;37;Flamengo;Internacional;1.0;0.0;3;1;0;0;60;15;15;7;58.0;46.0;12.0;2.0;4.0
2011;38;Flamengo;Vasco da Gama;1.0;1.0;1;0;0;1;61;15;16;7;59.0;47.0;12.0;2.0;4.0
2011;1;Fluminense;São Paulo;0.0;2.0;0;0;1;0;0;0;0;1;0.0;2.0;-2.0;11.0;3.0
2011;2;Fluminense;Atlético-GO;1.0;0.0;3;1;0;0;3;1;0;1;1.0;2.0;-1.0;11.0;3.0
2011;3;Fluminense;Cruzeiro;2.0;1.0;3;1;0;0;6;2;0;1;3.0;3.0;0.0;11.0;3.0
2011;4;Fluminense;Corinthians;0.0;2.0;0;0;1;0;6;2;0;2;3.0;5.0;-2.0;11.0;3.0
2011;5;Fluminense;EC Bahia;0.0;1.0;0;0;1;0;6;2;0;3;3.0;6.0;-3.0;11.0;3.0
2011;6;Fluminense;Avaí FC;1.0;0.0;3;1;0;0;9;3;0;3;4.0;6.0;-2.0;11.0;3.0
2011;7;Fluminense;Atlético-PR;3.0;1.0;3;1;0;0;12;4;0;3;7.0;7.0;0.0;11.0;3.0
2011;8;Fluminense;Santos;1.0;2.0;0;0;1;0;12;4;0;4;8.0;9.0;-1.0;11.0;3.0
2011;9;Fluminense;Flamengo;0.0;1.0;0;0;1;0;12;4;0;5;8.0;10.0;-2.0;11.0;3.0
2011;10;Fluminense;Coritiba FC;1.0;3.0;0;0;1;0;12;4;0;6;9.0;13.0;-4.0;11.0;3.0
2011;11;Fluminense;Palmeiras;1.0;0.0;3;1;0;0;15;5;0;6;10.0;13.0;-3.0;11.0;3.0
2011;12;Fluminense;Atlético-MG;0.0;1.0;0;0;1;0;15;5;0;7;10.0;14.0;-4.0;11.0;3.0
2011;13;Fluminense;Ceará SC;4.0;0.0;3;1;0;0;18;6;0;7;14.0;14.0;0.0;11.0;3.0
2011;14;Fluminense;Internacional;2.0;0.0;3;1;0;0;21;7;0;7;16.0;14.0;2.0;11.0;3.0
2011;15;Fluminense;América-MG;0.0;3.0;0;0;1;0;21;7;0;8;16.0;17.0;-1.0;11.0;3.0
2011;16;Fluminense;Grêmio;1.0;2.0;0;0;1;0;21;7;0;9;17.0;19.0;-2.0;11.0;3.0
2011;17;Fluminense;Figueirense FC;3.0;0.0;3;1;0;0;24;8;0;9;20.0;19.0;1.0;11.0;3.0
2011;18;Fluminense;Vasco da Gama;1.0;1.0;1;0;0;1;25;8;1;9;21.0;20.0;1.0;11.0;3.0
2011;19;Fluminense;Botafogo;1.0;2.0;0;0;1;0;25;8;1;10;22.0;22.0;0.0;11.0;3.0
2011;20;Fluminense;São Paulo;2.0;1.0;3;1;0;0;28;9;1;10;24.0;23.0;1.0;11.0;3.0
2011;21;Fluminense;Atlético-GO;3.0;2.0;3;1;0;0;31;10;1;10;27.0;25.0;2.0;11.0;3.0
2011;22;Fluminense;Cruzeiro;2.0;1.0;3;1;0;0;34;11;1;10;29.0;26.0;3.0;11.0;3.0
2011;23;Fluminense;Corinthians;1.0;0.0;3;1;0;0;37;12;1;10;30.0;26.0;4.0;11.0;3.0
2011;24;Fluminense;EC Bahia;0.0;3.0;0;0;1;0;37;12;1;11;30.0;29.0;1.0;11.0;3.0
2011;25;Fluminense;Avaí FC;3.0;1.0;3;1;0;0;40;13;1;11;33.0;30.0;3.0;11.0;3.0
2011;26;Fluminense;Atlético-PR;1.0;1.0;1;0;0;1;41;13;2;11;34.0;31.0;3.0;11.0;3.0
2011;27;Fluminense;Santos;3.0;2.0;3;1;0;0;44;14;2;11;37.0;33.0;4.0;11.0;3.0
2011;28;Fluminense;Flamengo;2.0;3.0;0;0;1;0;44;14;2;12;39.0;36.0;3.0;11.0;3.0
2011;29;Fluminense;Coritiba FC;3.0;1.0;3;1;0;0;47;15;2;12;42.0;37.0;5.0;11.0;3.0
2011;30;Fluminense;Palmeiras;2.0;1.0;3;1;0;0;50;16;2;12;44.0;38.0;6.0;11.0;3.0
2011;31;Fluminense;Atlético-MG;0.0;2.0;0;0;1;0;50;16;2;13;44.0;40.0;4.0;11.0;3.0
2011;32;Fluminense;Ceará SC;2.0;1.0;3;1;0;0;53;17;2;13;46.0;41.0;5.0;11.0;3.0
2011;33;Fluminense;Internacional;2.0;1.0;3;1;0;0;56;18;2;13;48.0;42.0;6.0;11.0;3.0
2011;34;Fluminense;América-MG;1.0;2.0;0;0;1;0;56;18;2;14;49.0;44.0;5.0;11.0;3.0
2011;35;Fluminense;Grêmio;5.0;4.0;3;1;0;0;59;19;2;14;54.0;48.0;6.0;11.0;3.0
2011;36;Fluminense;Figueirense FC;4.0;0.0;3;1;0;0;62;20;2;14;58.0;48.0;10.0;11.0;3.0
2011;37;Fluminense;Vasco da Gama;1.0;2.0;0;0;1;0;62;20;2;15;59.0;50.0;9.0;11.0;3.0
2011;38;Fluminense;Botafogo;1.0;1.0;1;0;0;1;63;20;3;15;60.0;51.0;9.0;11.0;3.0
2011;1;Grêmio;Corinthians;1.0;2.0;0;0;1;0;0;0;0;1;1.0;2.0;-1.0;14.0;12.0
2011;2;Grêmio;Atlético-PR;1.0;0.0;3;1;0;0;3;1;0;1;2.0;2.0;0.0;14.0;12.0
2011;3;Grêmio;EC Bahia;2.0;0.0;3;1;0;0;6;2;0;1;4.0;2.0;2.0;14.0;12.0
2011;4;Grêmio;São Paulo;1.0;3.0;0;0;1;0;6;2;0;2;5.0;5.0;0.0;14.0;12.0
2011;5;Grêmio;Vasco da Gama;1.0;1.0;1;0;0;1;7;2;1;2;6.0;6.0;0.0;14.0;12.0
2011;6;Grêmio;Botafogo;1.0;2.0;0;0;1;0;7;2;1;3;7.0;8.0;-1.0;14.0;12.0
2011;7;Grêmio;Avaí FC;2.0;2.0;1;0;0;1;8;2;2;3;9.0;10.0;-1.0;14.0;12.0
2011;8;Grêmio;Cruzeiro;0.0;2.0;0;0;1;0;8;2;2;4;9.0;12.0;-3.0;14.0;12.0
2011;9;Grêmio;Coritiba FC;2.0;0.0;3;1;0;0;11;3;2;4;11.0;12.0;-1.0;14.0;12.0
2011;10;Grêmio;Figueirense FC;0.0;0.0;1;0;0;1;12;3;3;4;11.0;12.0;-1.0;14.0;12.0
2011;11;Grêmio;Santos;1.0;0.0;3;1;0;0;15;4;3;4;12.0;12.0;0.0;14.0;12.0
2011;12;Grêmio;América-MG;1.0;1.0;1;0;0;1;16;4;4;4;13.0;13.0;0.0;14.0;12.0
2011;13;Grêmio;Flamengo;0.0;2.0;0;0;1;0;16;4;4;5;13.0;15.0;-2.0;14.0;12.0
2011;14;Grêmio;Atlético-MG;2.0;2.0;1;0;0;1;17;4;5;5;15.0;17.0;-2.0;14.0;12.0
2011;15;Grêmio;Palmeiras;0.0;0.0;1;0;0;1;18;4;6;5;15.0;17.0;-2.0;14.0;12.0
2011;16;Grêmio;Fluminense;2.0;1.0;3;1;0;0;21;5;6;5;17.0;18.0;-1.0;14.0;12.0
2011;17;Grêmio;Ceará SC;0.0;3.0;0;0;1;0;21;5;6;6;17.0;21.0;-4.0;14.0;12.0
2011;18;Grêmio;Atlético-GO;0.0;1.0;0;0;1;0;21;5;6;7;17.0;22.0;-5.0;14.0;12.0
2011;19;Grêmio;Internacional;2.0;1.0;3;1;0;0;24;6;6;7;19.0;23.0;-4.0;14.0;12.0
2011;20;Grêmio;Corinthians;2.0;3.0;0;0;1;0;24;6;6;8;21.0;26.0;-5.0;14.0;12.0
2011;21;Grêmio;Atlético-PR;4.0;0.0;3;1;0;0;27;7;6;8;25.0;26.0;-1.0;14.0;12.0
2011;22;Grêmio;EC Bahia;2.0;1.0;3;1;0;0;30;8;6;8;27.0;27.0;0.0;14.0;12.0
2011;23;Grêmio;São Paulo;1.0;0.0;3;1;0;0;33;9;6;8;28.0;27.0;1.0;14.0;12.0
2011;24;Grêmio;Vasco da Gama;0.0;4.0;0;0;1;0;33;9;6;9;28.0;31.0;-3.0;14.0;12.0
2011;25;Grêmio;Botafogo;0.0;1.0;0;0;1;0;33;9;6;10;28.0;32.0;-4.0;14.0;12.0
2011;26;Grêmio;Avaí FC;2.0;1.0;3;1;0;0;36;10;6;10;30.0;33.0;-3.0;14.0;12.0
2011;27;Grêmio;Cruzeiro;2.0;0.0;3;1;0;0;39;11;6;10;32.0;33.0;-1.0;14.0;12.0
2011;28;Grêmio;Coritiba FC;0.0;2.0;0;0;1;0;39;11;6;11;32.0;35.0;-3.0;14.0;12.0
2011;29;Grêmio;Figueirense FC;1.0;3.0;0;0;1;0;39;11;6;12;33.0;38.0;-5.0;14.0;12.0
2011;30;Grêmio;Santos;1.0;0.0;3;1;0;0;42;12;6;12;34.0;38.0;-4.0;14.0;12.0
2011;31;Grêmio;América-MG;2.0;2.0;1;0;0;1;43;12;7;12;36.0;40.0;-4.0;14.0;12.0
2011;32;Grêmio;Flamengo;4.0;2.0;3;1;0;0;46;13;7;12;40.0;42.0;-2.0;14.0;12.0
2011;33;Grêmio;Atlético-MG;0.0;2.0;0;0;1;0;46;13;7;13;40.0;44.0;-4.0;14.0;12.0
2011;34;Grêmio;Palmeiras;2.0;2.0;1;0;0;1;47;13;8;13;42.0;46.0;-4.0;14.0;12.0
2011;35;Grêmio;Fluminense;4.0;5.0;0;0;1;0;47;13;8;14;46.0;51.0;-5.0;14.0;12.0
2011;36;Grêmio;Ceará SC;1.0;3.0;0;0;1;0;47;13;8;15;47.0;54.0;-7.0;14.0;12.0
2011;37;Grêmio;Atlético-GO;2.0;2.0;1;0;0;1;48;13;9;15;49.0;56.0;-7.0;14.0;12.0
2011;38;Grêmio;Internacional;0.0;1.0;0;0;1;0;48;13;9;16;49.0;57.0;-8.0;14.0;12.0
2011;1;Internacional;Santos;1.0;1.0;1;0;0;1;1;0;1;0;1.0;1.0;0.0;8.0;5.0
2011;2;Internacional;Ceará SC;0.0;1.0;0;0;1;0;1;0;1;1;1.0;2.0;-1.0;8.0;5.0
2011;3;Internacional;América-MG;4.0;2.0;3;1;0;0;4;1;1;1;5.0;4.0;1.0;8.0;5.0
2011;4;Internacional;Palmeiras;2.0;2.0;1;0;0;1;5;1;2;1;7.0;6.0;1.0;8.0;5.0
2011;5;Internacional;Coritiba FC;1.0;1.0;1;0;0;1;6;1;3;1;8.0;7.0;1.0;8.0;5.0
2011;6;Internacional;Figueirense FC;4.0;1.0;3;1;0;0;9;2;3;1;12.0;8.0;4.0;8.0;5.0
